veil-type,veil-color,ring-number,ring-type,veilID
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,y,o,e,pyoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,n,o,p,pnop
p,w,n,n,pwnn
p,w,t,p,pwtp
p,o,o,p,poop
p,o,o,p,poop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,n,o,p,pnop
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,w,n,n,pwnn
p,w,t,p,pwtp
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,t,p,pwtp
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,y,o,e,pyoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,y,o,e,pyoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,n,o,p,pnop
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,n,n,pwnn
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,y,o,e,pyoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,n,o,p,pnop
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,n,n,pwnn
p,w,t,p,pwtp
p,w,o,e,pwoe
p,y,o,e,pyoe
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,n,n,pwnn
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,t,p,pwtp
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,y,o,e,pyoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,n,n,pwnn
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,o,o,p,poop
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,y,o,e,pyoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,n,n,pwnn
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,n,o,p,pnop
p,w,o,e,pwoe
p,y,o,e,pyoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,n,n,pwnn
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,n,o,p,pnop
p,n,o,p,pnop
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,n,o,p,pnop
p,o,o,p,poop
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,t,p,pwtp
p,n,o,p,pnop
p,n,o,p,pnop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,o,o,p,poop
p,w,t,p,pwtp
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,o,e,pwoe
p,w,t,p,pwtp
p,o,o,p,poop
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,o,e,pwoe
p,w,t,p,pwtp
p,w,n,n,pwnn
p,n,o,p,pnop
p,w,t,p,pwtp
